"Destination","Origin","Flow","Date","DataDate","DestFood","DestFuel","OrigFood","OrigFuel","DestConflict3","OrigConflict3","DestConflict","OrigConflict","OrigLon","OrigLat","DestLon","DestLat","dist"
"Amanat Al Asimah","Aden",48,Jan 2016,Oct 2015,275,625,335,369,0.168621375092527,-0.00945845237462912,-0.187538279841785,-0.365618107308941,45.0187,12.7855,44.22894,15.43293,306794.124782037
"Amanat Al Asimah","Aden",108,Feb 2016,Nov 2015,358,625,383,399,-0.187538279841785,-0.00945845237462912,-0.00945845237462912,0.168621375092527,45.0187,12.7855,44.22894,15.43293,306794.124782037
"Amanat Al Asimah","Aden",72,Mar 2016,Dec 2015,373,366,359,156.5,0.346701202559683,0.346701202559683,-0.543697934776097,-0.721777762243253,45.0187,12.7855,44.22894,15.43293,306794.124782037
"Amanat Al Asimah","Aden",6,Aug 2016,May 2016,280,290.5,240,179.5,-0.543697934776097,-0.365618107308941,-0.543697934776097,-0.543697934776097,45.0187,12.7855,44.22894,15.43293,306794.124782037
"Amanat Al Asimah","Aden",6,Oct 2016,Jul 2016,263,305,250,201.5,-0.365618107308941,-0.543697934776097,-0.543697934776097,-0.721777762243253,45.0187,12.7855,44.22894,15.43293,306794.124782037
"Amanat Al Asimah","Aden",6,Mar 2017,Dec 2016,275,214,300,300,-0.543697934776097,-0.543697934776097,-0.284339487733354,-0.547956166990355,45.0187,12.7855,44.22894,15.43293,306794.124782037
"Amanat Al Asimah","Al Bayda",516,Apr 2015,Jan 2015,225,150,225,150,2.48365913216555,2.66173895963271,2.12749947723124,1.94941964976409,45.5771,13.9889,44.22894,15.43293,216585.43928339
"Amanat Al Asimah","Al Bayda",36,May 2015,Feb 2015,222.5,150,212.5,150,0.346701202559683,0.346701202559683,1.23710033989546,1.41518016736262,45.5771,13.9889,44.22894,15.43293,216585.43928339
"Amanat Al Asimah","Al Bayda",36,Jun 2015,Mar 2015,235,190,228.75,206.25,3.55213809696849,3.55213809696849,0.524781030026838,0.524781030026838,45.5771,13.9889,44.22894,15.43293,216585.43928339
"Amanat Al Asimah","Al Bayda",48,Jul 2015,Apr 2015,257.5,475,252.5,496.25,2.12749947723124,1.94941964976409,0.168621375092527,-0.00945845237462912,45.5771,13.9889,44.22894,15.43293,216585.43928339
"Amanat Al Asimah","Al Bayda",12,Aug 2015,May 2015,280,275,270,907.5,1.23710033989546,1.41518016736262,-0.00945845237462912,0.168621375092527,45.5771,13.9889,44.22894,15.43293,216585.43928339
"Amanat Al Asimah","Al Bayda",78,Sep 2015,Jun 2015,300,272,285,926.25,0.524781030026838,0.524781030026838,0.524781030026838,0.524781030026838,45.5771,13.9889,44.22894,15.43293,216585.43928339
"Amanat Al Asimah","Al Bayda",6,Oct 2015,Jul 2015,263.75,306.25,271.25,725,0.168621375092527,-0.00945845237462912,0.168621375092527,-0.00945845237462912,45.5771,13.9889,44.22894,15.43293,216585.43928339
"Amanat Al Asimah","Al Bayda",6,Nov 2015,Aug 2015,250,458.33335,260,418.75,-0.00945845237462912,0.168621375092527,-0.187538279841785,-0.00945845237462912,45.5771,13.9889,44.22894,15.43293,216585.43928339
"Amanat Al Asimah","Al Bayda",48,Dec 2015,Sep 2015,250,625,275,562.5,0.524781030026838,0.524781030026838,0.346701202559683,0.346701202559683,45.5771,13.9889,44.22894,15.43293,216585.43928339
"Amanat Al Asimah","Al Bayda",48,Jan 2016,Oct 2015,275,625,342.5,603.25,0.168621375092527,-0.00945845237462912,-0.187538279841785,-0.365618107308941,45.5771,13.9889,44.22894,15.43293,216585.43928339
"Amanat Al Asimah","Al Bayda",18,Feb 2016,Nov 2015,358,625,391.5,618.75,-0.187538279841785,-0.00945845237462912,-0.00945845237462912,0.168621375092527,45.5771,13.9889,44.22894,15.43293,216585.43928339
"Amanat Al Asimah","Al Bayda",60,Mar 2016,Dec 2015,373,366,366,301.75,0.346701202559683,0.346701202559683,-0.543697934776097,-0.543697934776097,45.5771,13.9889,44.22894,15.43293,216585.43928339
"Amanat Al Asimah","Al Bayda",18,Jul 2016,Apr 2016,263,197,250,223.25,-0.365618107308941,-0.543697934776097,-0.365618107308941,-0.365618107308941,45.5771,13.9889,44.22894,15.43293,216585.43928339
"Amanat Al Asimah","Al Bayda",12,Mar 2017,Dec 2016,275,214,294,244,-0.543697934776097,-0.543697934776097,-0.284339487733354,0.137447199077848,45.5771,13.9889,44.22894,15.43293,216585.43928339
"Amanat Al Asimah","Al Dhale'e",198,Apr 2015,Jan 2015,225,150,225,150,2.48365913216555,2.48365913216555,2.12749947723124,1.94941964976409,44.77564,13.80498,44.22894,15.43293,190549.589829336
"Amanat Al Asimah","Al Dhale'e",30,May 2015,Feb 2015,222.5,150,212.5,150,0.346701202559683,0.346701202559683,1.23710033989546,1.41518016736262,44.77564,13.80498,44.22894,15.43293,190549.589829336
"Amanat Al Asimah","Al Dhale'e",24,Jun 2015,Mar 2015,235,190,228.75,206.25,3.55213809696849,3.55213809696849,0.524781030026838,0.524781030026838,44.77564,13.80498,44.22894,15.43293,190549.589829336
"Amanat Al Asimah","Al Dhale'e",12,Jul 2015,Apr 2015,257.5,475,252.5,496.25,2.12749947723124,1.94941964976409,0.168621375092527,0.168621375092527,44.77564,13.80498,44.22894,15.43293,190549.589829336
